date,brand,Product Line,size,presentation,sales
3/8/2023,Producto 7,Main,12,Can,"$3,624.37 "
3/8/2023,Producto 14,lager,6,Bottle,"$1,632.07 "
3/8/2023,Producto 24,Ale,24,Can,"$1,914.04 "
3/8/2023,Producto 4,IPA,18,Can,"$1,573.26 "
3/8/2023,Producto 18,Variety,6,Bottle,$21.98 
3/8/2023,Producto 1,Light,12,Can,$53.97 
3/8/2023,Producto 10,lager,12,Bottle,$947.36 
3/8/2023,Producto 23,Light,6,Can,"$1,197.47 "
4/8/2023,Producto 4,IPA,18,Can,"$2,001.06 "
4/8/2023,Producto 7,Main,12,Can,"$5,651.17 "
4/8/2023,Producto 5,Variety,12,Bottle,"$4,073.93 "
4/8/2023,Producto 9,Main,12,Bottle,"$7,987.14 "
4/8/2023,Producto 10,lager,12,Bottle,$849.43 
4/8/2023,Producto 14,lager,6,Bottle,"$2,902.95 "
4/8/2023,Producto 17,Variety,12,Can,"$1,105.28 "
4/8/2023,Producto 18,Variety,6,Bottle,$10.99 
4/8/2023,Producto 23,Light,6,Can,"$1,692.27 "
4/8/2023,Producto 24,Ale,24,Can,"$4,097.95 "
4/8/2023,Producto 6,Ale,6,Bottle,"$5,216.22 "
4/8/2023,Producto 1,Light,12,Can,$43.97 
5/8/2023,Producto 1,Light,12,Can,$105.93 
5/8/2023,Producto 14,lager,6,Bottle,"$2,673.50 "
5/8/2023,Producto 18,Variety,6,Bottle,$32.97 
5/8/2023,Producto 6,Ale,6,Bottle,"$6,029.46 "
5/8/2023,Producto 24,Ale,24,Can,"$4,017.99 "
5/8/2023,Producto 10,lager,12,Bottle,"$1,149.24 "
5/8/2023,Producto 7,Main,12,Can,"$6,661.89 "
5/8/2023,Producto 23,Light,6,Can,"$1,639.23 "
5/8/2023,Producto 5,Variety,12,Bottle,"$3,922.05 "
5/8/2023,Producto 9,Main,12,Bottle,"$9,046.66 "
5/8/2023,Producto 17,Variety,12,Can,"$1,348.15 "
5/8/2023,Producto 4,IPA,18,Can,"$1,782.17 "
6/8/2023,Producto 14,lager,6,Bottle,"$2,311.85 "
6/8/2023,Producto 6,Ale,6,Bottle,"$3,971.92 "
6/8/2023,Producto 10,lager,12,Bottle,$692.53 
6/8/2023,Producto 9,Main,12,Bottle,"$5,598.64 "
6/8/2023,Producto 17,Variety,12,Can,$975.39 
6/8/2023,Producto 7,Main,12,Can,"$4,578.37 "
6/8/2023,Producto 24,Ale,24,Can,"$2,258.87 "
6/8/2023,Producto 23,Light,6,Can,"$1,329.01 "
6/8/2023,Producto 5,Variety,12,Bottle,"$2,930.61 "
6/8/2023,Producto 18,Variety,6,Bottle,$9.99 
6/8/2023,Producto 1,Light,12,Can,$17.99 
6/8/2023,Producto 4,IPA,18,Can,$803.62 
7/8/2023,Producto 10,lager,12,Bottle,$423.71 
7/8/2023,Producto 1,Light,12,Can,$12.99 
7/8/2023,Producto 23,Light,6,Can,$807.88 
7/8/2023,Producto 24,Ale,24,Can,"$1,299.35 "
7/8/2023,Producto 14,lager,6,Bottle,"$1,305.89 "
7/8/2023,Producto 17,Variety,12,Can,$604.62 
7/8/2023,Producto 6,Ale,6,Bottle,"$2,224.61 "
7/8/2023,Producto 5,Variety,12,Bottle,"$1,699.41 "
7/8/2023,Producto 7,Main,12,Can,"$2,782.88 "
7/8/2023,Producto 4,IPA,18,Can,$868.59 
7/8/2023,Producto 9,Main,12,Bottle,"$3,672.78 "
7/8/2023,Producto 18,Variety,6,Bottle,$21.98 
8/8/2023,Producto 4,IPA,18,Can,$707.67 
8/8/2023,Producto 1,Light,12,Can,$12.99 
8/8/2023,Producto 6,Ale,6,Bottle,"$2,320.12 "
8/8/2023,Producto 17,Variety,12,Can,$353.77 
8/8/2023,Producto 18,Variety,6,Bottle,$10.99 
8/8/2023,Producto 23,Light,6,Can,$775.74 
8/8/2023,Producto 5,Variety,12,Bottle,"$1,842.82 "
8/8/2023,Producto 7,Main,12,Can,"$2,688.91 "
8/8/2023,Producto 9,Main,12,Bottle,"$3,318.99 "
8/8/2023,Producto 14,lager,6,Bottle,"$1,387.81 "
8/8/2023,Producto 10,lager,12,Bottle,$414.72 
8/8/2023,Producto 24,Ale,24,Can,"$1,655.17 "
9/8/2023,Producto 10,lager,12,Bottle,$355.80 
9/8/2023,Producto 23,Light,6,Can,$949.88 
9/8/2023,Producto 1,Light,12,Can,$17.99 
9/8/2023,Producto 5,Variety,12,Bottle,"$1,244.27 "
9/8/2023,Producto 9,Main,12,Bottle,"$3,452.96 "
9/8/2023,Producto 17,Variety,12,Can,$633.62 
9/8/2023,Producto 24,Ale,24,Can,"$1,659.17 "
9/8/2023,Producto 6,Ale,6,Bottle,"$2,432.50 "
9/8/2023,Producto 7,Main,12,Can,"$2,515.06 "
9/8/2023,Producto 14,lager,6,Bottle,"$1,550.16 "
9/8/2023,Producto 4,IPA,18,Can,"$1,137.47 "
10/8/2023,Producto 17,Variety,12,Can,$755.55 
10/8/2023,Producto 23,Light,6,Can,"$1,084.92 "
10/8/2023,Producto 14,lager,6,Bottle,"$1,848.34 "
10/8/2023,Producto 10,lager,12,Bottle,$266.85 
10/8/2023,Producto 4,IPA,18,Can,"$1,435.33 "
10/8/2023,Producto 6,Ale,6,Bottle,"$3,213.34 "
10/8/2023,Producto 7,Main,12,Can,"$3,101.22 "
10/8/2023,Producto 9,Main,12,Bottle,"$4,230.47 "
10/8/2023,Producto 18,Variety,6,Bottle,$10.99 
10/8/2023,Producto 5,Variety,12,Bottle,"$1,896.39 "
10/8/2023,Producto 24,Ale,24,Can,"$2,024.99 "
11/8/2023,Producto 7,Main,12,Can,"$6,266.92 "
11/8/2023,Producto 9,Main,12,Bottle,"$8,214.62 "
11/8/2023,Producto 14,lager,6,Bottle,"$2,808.48 "
11/8/2023,Producto 6,Ale,6,Bottle,"$5,074.63 "
11/8/2023,Producto 10,lager,12,Bottle,$508.71 
11/8/2023,Producto 4,IPA,18,Can,"$2,209.96 "
11/8/2023,Producto 23,Light,6,Can,"$1,659.32 "
11/8/2023,Producto 5,Variety,12,Bottle,"$3,043.23 "
11/8/2023,Producto 1,Light,12,Can,$71.96 
11/8/2023,Producto 17,Variety,12,Can,"$1,070.38 "
11/8/2023,Producto 24,Ale,24,Can,"$3,458.27 "
12/8/2023,Producto 14,lager,6,Bottle,"$3,452.15 "
12/8/2023,Producto 9,Main,12,Bottle,"$9,200.05 "
12/8/2023,Producto 17,Variety,12,Can,"$1,055.39 "
12/8/2023,Producto 10,lager,12,Bottle,$889.50 
12/8/2023,Producto 6,Ale,6,Bottle,"$5,953.11 "
12/8/2023,Producto 4,IPA,18,Can,"$2,117.01 "
12/8/2023,Producto 5,Variety,12,Bottle,"$3,567.94 "
12/8/2023,Producto 23,Light,6,Can,"$1,788.72 "
12/8/2023,Producto 1,Light,12,Can,$53.97 
12/8/2023,Producto 24,Ale,24,Can,"$4,017.99 "
12/8/2023,Producto 7,Main,12,Can,"$6,956.05 "
13/08/2023,Producto 9,Main,12,Bottle,"$5,287.85 "
13/08/2023,Producto 5,Variety,12,Bottle,"$2,662.96 "
13/08/2023,Producto 23,Light,6,Can,"$1,279.03 "
13/08/2023,Producto 6,Ale,6,Bottle,"$4,421.01 "
13/08/2023,Producto 7,Main,12,Can,"$4,250.60 "
13/08/2023,Producto 4,IPA,18,Can,"$1,444.32 "
13/08/2023,Producto 17,Variety,12,Can,$829.52 
13/08/2023,Producto 24,Ale,24,Can,"$2,518.74 "
13/08/2023,Producto 18,Variety,6,Bottle,$21.98 
13/08/2023,Producto 10,lager,12,Bottle,$467.73 
13/08/2023,Producto 14,lager,6,Bottle,"$2,322.54 "
14/08/2023,Producto 10,lager,12,Bottle,$212.88 
14/08/2023,Producto 7,Main,12,Can,"$2,462.60 "
14/08/2023,Producto 6,Ale,6,Bottle,"$2,366.94 "
14/08/2023,Producto 24,Ale,24,Can,"$1,559.22 "
14/08/2023,Producto 4,IPA,18,Can,"$1,027.52 "
14/08/2023,Producto 17,Variety,12,Can,$285.83 
14/08/2023,Producto 23,Light,6,Can,$649.36 
14/08/2023,Producto 9,Main,12,Bottle,"$4,065.10 "
14/08/2023,Producto 1,Light,12,Can,$35.98 
14/08/2023,Producto 14,lager,6,Bottle,"$1,643.35 "
14/08/2023,Producto 5,Variety,12,Bottle,"$1,259.77 "
15/08/2023,Producto 7,Main,12,Can,"$2,285.70 "
15/08/2023,Producto 4,IPA,18,Can,$935.56 
15/08/2023,Producto 3,lager,1,Bottle,$4.98 
15/08/2023,Producto 17,Variety,12,Can,$327.81 
15/08/2023,Producto 23,Light,6,Can,$819.02 
15/08/2023,Producto 1,Light,12,Can,$53.97 
15/08/2023,Producto 10,lager,12,Bottle,$300.83 
15/08/2023,Producto 5,Variety,12,Bottle,"$1,470.65 "
15/08/2023,Producto 6,Ale,6,Bottle,"$2,296.80 "
15/08/2023,Producto 9,Main,12,Bottle,"$3,275.06 "
15/08/2023,Producto 24,Ale,24,Can,"$1,619.19 "
15/08/2023,Producto 14,lager,6,Bottle,"$1,533.32 "
16/08/2023,Producto 5,Variety,12,Bottle,"$2,114.52 "
16/08/2023,Producto 6,Ale,6,Bottle,"$2,523.27 "
16/08/2023,Producto 7,Main,12,Can,"$2,974.47 "
16/08/2023,Producto 14,lager,6,Bottle,"$1,772.61 "
16/08/2023,Producto 9,Main,12,Bottle,"$4,449.11 "
16/08/2023,Producto 23,Light,6,Can,$777.74 
16/08/2023,Producto 4,IPA,18,Can,"$1,211.43 "
16/08/2023,Producto 10,lager,12,Bottle,$430.70 
16/08/2023,Producto 24,Ale,24,Can,"$1,974.01 "
16/08/2023,Producto 17,Variety,12,Can,$411.75 
17/08/2023,Producto 7,Main,12,Can,"$3,841.40 "
17/08/2023,Producto 9,Main,12,Bottle,"$5,131.71 "
17/08/2023,Producto 6,Ale,6,Bottle,"$2,914.70 "
17/08/2023,Producto 1,Light,12,Can,$35.98 
17/08/2023,Producto 23,Light,6,Can,"$1,006.26 "
17/08/2023,Producto 5,Variety,12,Bottle,"$2,551.75 "
17/08/2023,Producto 14,lager,6,Bottle,"$1,806.72 "
17/08/2023,Producto 17,Variety,12,Can,$513.68 
17/08/2023,Producto 10,lager,12,Bottle,$670.51 
17/08/2023,Producto 24,Ale,24,Can,"$2,188.89 "
17/08/2023,Producto 4,IPA,18,Can,"$1,542.28 "
18/08/2023,Producto 12,IPA,6,Bottle,$1.75 
18/08/2023,Producto 3,lager,1,Bottle,$2.49 
18/08/2023,Producto 17,Variety,12,Can,"$1,134.28 "
18/08/2023,Producto 9,Main,12,Bottle,"$8,987.71 "
18/08/2023,Producto 24,Ale,24,Can,"$3,754.10 "
18/08/2023,Producto 14,lager,6,Bottle,"$2,855.35 "
18/08/2023,Producto 23,Light,6,Can,"$1,753.70 "
18/08/2023,Producto 1,Light,12,Can,$38.97 
18/08/2023,Producto 4,IPA,18,Can,"$1,877.12 "
18/08/2023,Producto 10,lager,12,Bottle,"$1,123.22 "
18/08/2023,Producto 7,Main,12,Can,"$6,630.06 "
18/08/2023,Producto 5,Variety,12,Bottle,"$4,350.03 "
18/08/2023,Producto 6,Ale,6,Bottle,"$4,660.83 "
19/08/2023,Producto 17,Variety,12,Can,"$1,013.36 "
19/08/2023,Producto 7,Main,12,Can,"$7,489.63 "
19/08/2023,Producto 10,lager,12,Bottle,"$1,392.04 "
19/08/2023,Producto 9,Main,12,Bottle,"$9,973.14 "
19/08/2023,Producto 6,Ale,6,Bottle,"$6,123.92 "
19/08/2023,Producto 23,Light,6,Can,"$1,699.99 "
19/08/2023,Producto 1,Light,12,Can,$25.98 
19/08/2023,Producto 18,Variety,6,Bottle,$10.99 
19/08/2023,Producto 3,lager,1,Bottle,$2.49 
19/08/2023,Producto 5,Variety,12,Bottle,"$5,163.47 "
19/08/2023,Producto 24,Ale,24,Can,"$4,942.51 "
19/08/2023,Producto 4,IPA,18,Can,"$1,636.23 "
19/08/2023,Producto 14,lager,6,Bottle,"$3,418.40 "
20/08/2023,Producto 4,IPA,18,Can,$916.57 
20/08/2023,Producto 5,Variety,12,Bottle,"$2,159.46 "
20/08/2023,Producto 17,Variety,12,Can,$473.71 
20/08/2023,Producto 23,Light,6,Can,$879.79 
20/08/2023,Producto 9,Main,12,Bottle,"$5,860.17 "
20/08/2023,Producto 14,lager,6,Bottle,"$2,450.92 "
20/08/2023,Producto 1,Light,12,Can,$17.99 
20/08/2023,Producto 6,Ale,6,Bottle,"$3,752.02 "
20/08/2023,Producto 7,Main,12,Can,"$4,006.94 "
20/08/2023,Producto 10,lager,12,Bottle,$455.69 
20/08/2023,Producto 24,Ale,24,Can,"$1,661.17 "
21/08/2023,Producto 4,IPA,18,Can,"$1,273.40 "
21/08/2023,Producto 10,lager,12,Bottle,"$1,007.26 "
21/08/2023,Producto 9,Main,12,Bottle,"$6,908.54 "
21/08/2023,Producto 23,Light,6,Can,$953.10 
21/08/2023,Producto 17,Variety,12,Can,$399.76 
21/08/2023,Producto 6,Ale,6,Bottle,"$4,045.16 "
21/08/2023,Producto 7,Main,12,Can,"$5,113.61 "
21/08/2023,Producto 1,Light,12,Can,$25.98 
21/08/2023,Producto 5,Variety,12,Bottle,"$3,499.60 "
21/08/2023,Producto 24,Ale,24,Can,"$2,952.50 "
21/08/2023,Producto 14,lager,6,Bottle,"$2,894.68 "
22/08/2023,Producto 10,lager,12,Bottle,$534.63 
22/08/2023,Producto 17,Variety,12,Can,$501.68 
22/08/2023,Producto 4,IPA,18,Can,$845.60 
22/08/2023,Producto 5,Variety,12,Bottle,"$1,711.79 "
22/08/2023,Producto 23,Light,6,Can,$837.18 
22/08/2023,Producto 1,Light,12,Can,$12.99 
22/08/2023,Producto 6,Ale,6,Bottle,"$2,241.76 "
22/08/2023,Producto 14,lager,6,Bottle,"$1,261.10 "
22/08/2023,Producto 9,Main,12,Bottle,"$3,920.91 "
22/08/2023,Producto 24,Ale,24,Can,"$1,467.26 "
22/08/2023,Producto 7,Main,12,Can,"$2,671.74 "
23/08/2023,Producto 9,Main,12,Bottle,"$3,633.23 "
23/08/2023,Producto 14,lager,6,Bottle,"$1,529.36 "
23/08/2023,Producto 24,Ale,24,Can,"$1,585.21 "
23/08/2023,Producto 7,Main,12,Can,"$2,683.78 "
23/08/2023,Producto 6,Ale,6,Bottle,"$2,420.66 "
23/08/2023,Producto 10,lager,12,Bottle,$396.76 
23/08/2023,Producto 5,Variety,12,Bottle,"$1,322.12 "
23/08/2023,Producto 4,IPA,18,Can,$979.54 
23/08/2023,Producto 17,Variety,12,Can,$431.75 
23/08/2023,Producto 23,Light,6,Can,$776.89 
24/08/2023,Producto 6,Ale,6,Bottle,"$2,744.72 "
24/08/2023,Producto 4,IPA,18,Can,$985.54 
24/08/2023,Producto 17,Variety,12,Can,$583.66 
24/08/2023,Producto 10,lager,12,Bottle,$499.69 
24/08/2023,Producto 7,Main,12,Can,"$3,474.22 "
24/08/2023,Producto 1,Light,12,Can,$35.98 
24/08/2023,Producto 23,Light,6,Can,$865.48 
24/08/2023,Producto 9,Main,12,Bottle,"$3,978.49 "
24/08/2023,Producto 24,Ale,24,Can,"$2,498.75 "
24/08/2023,Producto 14,lager,6,Bottle,"$1,712.50 "
24/08/2023,Producto 5,Variety,12,Bottle,"$1,870.80 "
25/08/2023,Producto 7,Main,12,Can,"$6,084.94 "
25/08/2023,Producto 17,Variety,12,Can,"$1,183.30 "
25/08/2023,Producto 24,Ale,24,Can,"$3,358.32 "
25/08/2023,Producto 6,Ale,6,Bottle,"$4,664.27 "
25/08/2023,Producto 4,IPA,18,Can,"$1,731.19 "
25/08/2023,Producto 14,lager,6,Bottle,"$2,481.10 "
25/08/2023,Producto 10,lager,12,Bottle,$590.58 
25/08/2023,Producto 9,Main,12,Bottle,"$8,223.32 "
25/08/2023,Producto 1,Light,12,Can,$17.99 
25/08/2023,Producto 5,Variety,12,Bottle,"$3,355.29 "
25/08/2023,Producto 23,Light,6,Can,"$1,366.58 "
26/08/2023,Producto 24,Ale,24,Can,"$3,858.07 "
26/08/2023,Producto 7,Main,12,Can,"$6,299.49 "
26/08/2023,Producto 5,Variety,12,Bottle,"$3,971.90 "
26/08/2023,Producto 6,Ale,6,Bottle,"$5,513.76 "
26/08/2023,Producto 18,Variety,6,Bottle,$10.99 
26/08/2023,Producto 23,Light,6,Can,"$1,387.23 "
26/08/2023,Producto 4,IPA,18,Can,"$1,983.07 "
26/08/2023,Producto 9,Main,12,Bottle,"$9,073.33 "
26/08/2023,Producto 10,lager,12,Bottle,$907.46 
26/08/2023,Producto 17,Variety,12,Can,"$1,309.23 "
26/08/2023,Producto 14,lager,6,Bottle,"$3,300.72 "
27/08/2023,Producto 9,Main,12,Bottle,"$5,641.44 "
27/08/2023,Producto 4,IPA,18,Can,"$1,018.52 "
27/08/2023,Producto 24,Ale,24,Can,"$2,678.66 "
27/08/2023,Producto 6,Ale,6,Bottle,"$3,815.72 "
27/08/2023,Producto 5,Variety,12,Bottle,"$2,498.37 "
27/08/2023,Producto 10,lager,12,Bottle,$686.56 
27/08/2023,Producto 7,Main,12,Can,"$3,791.34 "
27/08/2023,Producto 14,lager,6,Bottle,"$2,062.96 "
27/08/2023,Producto 17,Variety,12,Can,$799.53 
27/08/2023,Producto 23,Light,6,Can,"$1,072.20 "
28/08/2023,Producto 24,Ale,24,Can,"$1,565.22 "
28/08/2023,Producto 14,lager,6,Bottle,"$1,299.72 "
28/08/2023,Producto 4,IPA,18,Can,$532.75 
28/08/2023,Producto 10,lager,12,Bottle,$219.87 
28/08/2023,Producto 3,lager,1,Bottle,$2.49 
28/08/2023,Producto 17,Variety,12,Can,$341.80 
28/08/2023,Producto 6,Ale,6,Bottle,"$2,011.22 "
28/08/2023,Producto 9,Main,12,Bottle,"$3,431.32 "
28/08/2023,Producto 23,Light,6,Can,$687.80 
28/08/2023,Producto 7,Main,12,Can,"$2,116.58 "
28/08/2023,Producto 5,Variety,12,Bottle,"$1,257.18 "
29/08/2023,Producto 24,Ale,24,Can,"$1,579.21 "
29/08/2023,Producto 14,lager,6,Bottle,"$1,623.41 "
29/08/2023,Producto 6,Ale,6,Bottle,"$2,077.20 "
29/08/2023,Producto 23,Light,6,Can,$567.57 
29/08/2023,Producto 7,Main,12,Can,"$2,318.45 "
29/08/2023,Producto 9,Main,12,Bottle,"$2,985.13 "
29/08/2023,Producto 10,lager,12,Bottle,$324.79 
29/08/2023,Producto 4,IPA,18,Can,$775.63 
29/08/2023,Producto 5,Variety,12,Bottle,"$1,370.11 "
29/08/2023,Producto 17,Variety,12,Can,$317.81 
30/08/2023,Producto 4,IPA,18,Can,$960.55 
30/08/2023,Producto 24,Ale,24,Can,"$1,745.13 "
30/08/2023,Producto 1,Light,12,Can,$23.98 
30/08/2023,Producto 6,Ale,6,Bottle,"$2,013.28 "
30/08/2023,Producto 17,Variety,12,Can,$562.64 
30/08/2023,Producto 7,Main,12,Can,"$2,513.02 "
30/08/2023,Producto 10,lager,12,Bottle,$514.64 
30/08/2023,Producto 5,Variety,12,Bottle,"$1,624.91 "
30/08/2023,Producto 9,Main,12,Bottle,"$3,741.15 "
30/08/2023,Producto 23,Light,6,Can,$690.68 
30/08/2023,Producto 14,lager,6,Bottle,"$1,606.19 "
31/08/2023,Producto 5,Variety,12,Bottle,"$2,258.02 "
31/08/2023,Producto 17,Variety,12,Can,$927.39 
31/08/2023,Producto 14,lager,6,Bottle,"$2,205.37 "
31/08/2023,Producto 23,Light,6,Can,$796.23 
31/08/2023,Producto 24,Ale,24,Can,"$2,378.81 "
31/08/2023,Producto 7,Main,12,Can,"$4,025.64 "
31/08/2023,Producto 10,lager,12,Bottle,$677.53 
31/08/2023,Producto 4,IPA,18,Can,"$1,677.21 "
31/08/2023,Producto 6,Ale,6,Bottle,"$2,755.38 "
31/08/2023,Producto 9,Main,12,Bottle,"$4,946.92 "
1/9/2023,Producto 24,Ale,24,Can,"$3,478.26 "
1/9/2023,Producto 6,Ale,6,Bottle,"$5,071.47 "
1/9/2023,Producto 4,IPA,18,Can,"$2,655.75 "
1/9/2023,Producto 7,Main,12,Can,"$7,249.26 "
1/9/2023,Producto 23,Light,6,Can,"$1,450.82 "
1/9/2023,Producto 1,Light,12,Can,$125.90 
1/9/2023,Producto 10,lager,12,Bottle,"$1,473.98 "
1/9/2023,Producto 5,Variety,12,Bottle,"$4,239.15 "
1/9/2023,Producto 9,Main,12,Bottle,"$9,831.33 "
1/9/2023,Producto 18,Variety,6,Bottle,$10.99 
1/9/2023,Producto 14,lager,6,Bottle,"$3,200.11 "
1/9/2023,Producto 17,Variety,12,Can,$980.36 
2/9/2023,Producto 4,IPA,18,Can,"$1,444.32 "
2/9/2023,Producto 10,lager,12,Bottle,"$1,086.24 "
2/9/2023,Producto 6,Ale,6,Bottle,"$5,577.51 "
2/9/2023,Producto 7,Main,12,Can,"$7,318.25 "
2/9/2023,Producto 17,Variety,12,Can,"$1,404.08 "
2/9/2023,Producto 9,Main,12,Bottle,"$10,764.46 "
2/9/2023,Producto 1,Light,12,Can,$41.97 
2/9/2023,Producto 24,Ale,24,Can,"$3,604.20 "
2/9/2023,Producto 5,Variety,12,Bottle,"$4,904.35 "
2/9/2023,Producto 14,lager,6,Bottle,"$3,017.44 "
2/9/2023,Producto 23,Light,6,Can,"$1,574.24 "
3/9/2023,Producto 4,IPA,18,Can,"$1,040.51 "
3/9/2023,Producto 1,Light,12,Can,$71.95 
3/9/2023,Producto 23,Light,6,Can,"$1,208.11 "
3/9/2023,Producto 18,Variety,6,Bottle,$11.48 
3/9/2023,Producto 24,Ale,24,Can,"$3,258.37 "
3/9/2023,Producto 10,lager,12,Bottle,$949.34 
3/9/2023,Producto 9,Main,12,Bottle,"$8,002.42 "
3/9/2023,Producto 5,Variety,12,Bottle,"$3,719.56 "
3/9/2023,Producto 17,Variety,12,Can,"$1,263.19 "
3/9/2023,Producto 7,Main,12,Can,"$5,546.76 "
3/9/2023,Producto 14,lager,6,Bottle,"$2,634.41 "
3/9/2023,Producto 6,Ale,6,Bottle,"$5,049.93 "
4/9/2023,Producto 23,Light,6,Can,"$1,026.94 "
4/9/2023,Producto 17,Variety,12,Can,$751.50 
4/9/2023,Producto 7,Main,12,Can,"$3,806.74 "
4/9/2023,Producto 6,Ale,6,Bottle,"$4,522.28 "
4/9/2023,Producto 10,lager,12,Bottle,$771.47 
4/9/2023,Producto 24,Ale,24,Can,"$2,178.91 "
4/9/2023,Producto 14,lager,6,Bottle,"$2,069.93 "
4/9/2023,Producto 9,Main,12,Bottle,"$6,065.23 "
4/9/2023,Producto 5,Variety,12,Bottle,"$2,768.17 "
4/9/2023,Producto 4,IPA,18,Can,$945.56 
5/9/2023,Producto 5,Variety,12,Bottle,"$1,187.20 "
5/9/2023,Producto 24,Ale,24,Can,"$1,219.39 "
5/9/2023,Producto 9,Main,12,Bottle,"$3,072.53 "
5/9/2023,Producto 14,lager,6,Bottle,"$1,431.05 "
5/9/2023,Producto 10,lager,12,Bottle,$416.70 
5/9/2023,Producto 4,IPA,18,Can,$470.78 
5/9/2023,Producto 7,Main,12,Can,"$1,908.88 "
5/9/2023,Producto 17,Variety,12,Can,$383.73 
5/9/2023,Producto 6,Ale,6,Bottle,"$1,606.38 "
5/9/2023,Producto 23,Light,6,Can,$522.64 
6/9/2023,Producto 9,Main,12,Bottle,"$2,853.73 "
6/9/2023,Producto 17,Variety,12,Can,$295.82 
6/9/2023,Producto 5,Variety,12,Bottle,"$1,515.58 "
6/9/2023,Producto 6,Ale,6,Bottle,"$2,314.06 "
6/9/2023,Producto 12,IPA,6,Bottle,$1.75 
6/9/2023,Producto 1,Light,12,Can,$16.99 
6/9/2023,Producto 7,Main,12,Can,"$2,099.30 "
6/9/2023,Producto 23,Light,6,Can,$676.10 
6/9/2023,Producto 14,lager,6,Bottle,"$1,497.04 "
6/9/2023,Producto 4,IPA,18,Can,$742.65 
6/9/2023,Producto 24,Ale,24,Can,"$1,339.33 "
6/9/2023,Producto 10,lager,12,Bottle,$322.81 
7/9/2023,Producto 24,Ale,24,Can,"$2,018.99 "
7/9/2023,Producto 14,lager,6,Bottle,"$1,594.43 "
7/9/2023,Producto 6,Ale,6,Bottle,"$2,631.89 "
7/9/2023,Producto 10,lager,12,Bottle,$268.83 
7/9/2023,Producto 9,Main,12,Bottle,"$4,013.53 "
7/9/2023,Producto 4,IPA,18,Can,$851.60 
7/9/2023,Producto 17,Variety,12,Can,$457.72 
7/9/2023,Producto 18,Variety,6,Bottle,$22.47 
7/9/2023,Producto 5,Variety,12,Bottle,"$1,768.43 "
7/9/2023,Producto 23,Light,6,Can,$754.69 
7/9/2023,Producto 7,Main,12,Can,"$2,792.39 "
7/9/2023,Producto 1,Light,12,Can,$50.97 
8/9/2023,Producto 5,Variety,12,Bottle,"$2,834.78 "
8/9/2023,Producto 10,lager,12,Bottle,$617.62 
8/9/2023,Producto 23,Light,6,Can,"$1,249.54 "
8/9/2023,Producto 4,IPA,18,Can,"$1,762.17 "
8/9/2023,Producto 17,Variety,12,Can,$879.46 
8/9/2023,Producto 24,Ale,24,Can,"$2,864.57 "
8/9/2023,Producto 14,lager,6,Bottle,"$2,495.81 "
8/9/2023,Producto 7,Main,12,Can,"$4,195.06 "
8/9/2023,Producto 9,Main,12,Bottle,"$7,187.58 "
8/9/2023,Producto 6,Ale,6,Bottle,"$3,978.72 "
8/9/2023,Producto 1,Light,12,Can,$31.98 
9/9/2023,Producto 14,lager,6,Bottle,"$2,967.24 "
9/9/2023,Producto 6,Ale,6,Bottle,"$4,815.25 "
9/9/2023,Producto 4,IPA,18,Can,"$1,571.26 "
9/9/2023,Producto 7,Main,12,Can,"$6,560.71 "
9/9/2023,Producto 24,Ale,24,Can,"$3,664.17 "
9/9/2023,Producto 9,Main,12,Bottle,"$8,075.84 "
9/9/2023,Producto 10,lager,12,Bottle,$832.49 
9/9/2023,Producto 17,Variety,12,Can,"$1,295.21 "
9/9/2023,Producto 5,Variety,12,Bottle,"$3,557.35 "
9/9/2023,Producto 23,Light,6,Can,"$1,400.73 "
9/9/2023,Producto 1,Light,12,Can,$148.91 
10/9/2023,Producto 7,Main,12,Can,"$3,558.27 "
10/9/2023,Producto 9,Main,12,Bottle,"$5,582.52 "
10/9/2023,Producto 23,Light,6,Can,"$1,266.81 "
10/9/2023,Producto 1,Light,12,Can,$48.97 
10/9/2023,Producto 6,Ale,6,Bottle,"$3,945.40 "
10/9/2023,Producto 5,Variety,12,Bottle,"$2,745.34 "
10/9/2023,Producto 10,lager,12,Bottle,$487.70 
10/9/2023,Producto 4,IPA,18,Can,"$1,128.47 "
10/9/2023,Producto 17,Variety,12,Can,$994.39 
10/9/2023,Producto 14,lager,6,Bottle,"$2,123.38 "
10/9/2023,Producto 24,Ale,24,Can,"$1,939.03 "
11/9/2023,Producto 6,Ale,6,Bottle,"$1,769.97 "
11/9/2023,Producto 14,lager,6,Bottle,"$1,118.05 "
11/9/2023,Producto 17,Variety,12,Can,$338.79 
11/9/2023,Producto 4,IPA,18,Can,$812.62 
11/9/2023,Producto 23,Light,6,Can,$550.28 
11/9/2023,Producto 7,Main,12,Can,"$1,822.95 "
11/9/2023,Producto 10,lager,12,Bottle,$257.84 
11/9/2023,Producto 5,Variety,12,Bottle,"$1,123.81 "
11/9/2023,Producto 9,Main,12,Bottle,"$2,862.01 "
11/9/2023,Producto 18,Variety,6,Bottle,$10.99 
11/9/2023,Producto 24,Ale,24,Can,"$1,359.32 "
12/9/2023,Producto 7,Main,12,Can,"$2,033.83 "
12/9/2023,Producto 10,lager,12,Bottle,$408.75 
12/9/2023,Producto 1,Light,12,Can,$65.96 
12/9/2023,Producto 5,Variety,12,Bottle,"$1,311.19 "
12/9/2023,Producto 23,Light,6,Can,$553.94 
